source,dedup_key,document_number,title,issue_organ,decision,confidence,a_kws,b_kws,c_kws,x_kws,snippet,avail_text_len,has_full_body,in_attr,matched_rfn
nfra,9f76e32f8db4550fc2fd1b36fccde411b6d6a445717830970a513322ab974551,银保监发〔2020〕51号,中国银保监会关于使用《中国人身保险业重大疾病经验发生率表（2020）》有关事项的通知,人身险部,INCLUDE,高,人身保险|人身保险公司|寿险,,,,[title]…中国银保监会关于使用《中国人身保险业重大疾病经验发生率表（2020）》有关事项的通知 各人身保险公司：各人身保险公司：为规范重大疾病保险业务法定…,7588,True,True,RFN-cb9c47c7e07b7034;RFN-cb9c47c7e07b7034
nfra,d969173bb44bad6afd4824710afb32da031daab02754fbf87473ccc44d8be7ed,银保监发〔2020〕47号,中国银保监会 财政部 生态环境部关于印发核保险巨灾责任准备金管理办法的通知,财险部(再保部),EXCLUDE,中,,,保险公司|保险资金,保险中介机构|再保险公司|财产保险公司,[meta]…计划单列市、新疆生产建设兵团财政厅（局），各省、自治区、直辖市生态环境厅（局），新疆生产建设兵团生态环境局，各财产保险公司、再保险公司：各银保监局，各省、自治区、直辖市、计划单列市、新疆生产建设兵团财政厅（局），各省、自治区、直辖市…,5304,True,True,RFN-a79d07f6acb16143;RFN-a79d07f6acb16143
nfra,d71dab0db5eef18a4f89164c94f45e28d24746ab44894e9c2981e5a30093f57d,其他〔2020〕14号,财政部 国务院国资委 银保监会关于加强会计师事务所执业管理切实提高审计质量的实施意见,财会部(偿付能力部),BOUNDARY,低,,,偿付能力,,"[meta]…务院有关决定精神，为加强会计师事务所执业管理,切实促进提高会计师事务所审计质量，现提出以下实施意见。 财会部(偿付能力部)    财政部 国务院国资委 银保监会关于加强财会〔2020〕14号 各省、自治区、直辖市财政厅（局）、国…",6311,True,False,
nfra,a31081b0865eaaa0d5cade592c49dceb23b7244c39155ce19d454b0d9313e223,银保监发〔2020〕45号,中国银保监会关于优化保险机构投资管理能力监管有关事项的通知,资金部,BOUNDARY,低,,,保险公司|保险机构|保险资产管理|保险资金,,[title]…中国银保监会关于优化保险机构投资管理能力监管有关事项的通知 为持续推进简政放权，进一步深化保险资金运用市场化改革，根据《保险资金运用管理办…,5796,True,True,RFN-ca5ea9313202f162;RFN-ca5ea9313202f162
nfra,08c1ad296a2580af011ad15aaeddc999c177a4d697f7ba96fd6306855d927060,银保监发〔2020〕46号,中国银保监会 湖北省人民政府关于印发东湖科技保险创新示范区总体方案的通知,政研局,BOUNDARY,低,健康保险,,,保险中介机构|保险公估|保险经纪公司|保险经纪机构,[body]…发展产品研发责任险、关键研发设备保险等产品，支持“智能制造”和“机器换人”，大力发展高管人员和关键研发人员团体健康保险、高管人员和关键研发人员团体意外保险，为科技企业的业务骨干、关键研发人员提供一揽子保险。继续开展营业中断损失险…,16370,True,False,
nfra,afb127eb249bf30d00938b665da276ab861d0969181c1f555c53de971d5ee4da,银保监办发〔2020〕91号,中国银保监会办公厅关于规范银行业金融机构协助有权机关办理保险公司资本保证金账户查询、冻结、扣划有关事宜的通知,法规部,EXCLUDE,中,,,保险公司,商业银行|银行业|银行业金融机构,[title]…中国银保监会办公厅关于规范银行业金融机构协助有权机关办理保险公司资本保证金账户查询、冻结、扣划有关事宜的通知 为进一步规范银行业金融机构协助有权机关办…,2294,True,True,RFN-27e45ffafb1ca5e4;RFN-27e45ffafb1ca5e4
nfra,f1d3081e67d5cc512332d84adb13dcefb20056177235160b3fff4820c3e25b27,中国银行保险监督管理委员会令〔2020〕10号,银行保险机构应对突发事件金融服务管理办法,法规部,EXCLUDE,中,,,保单|保险产品|保险公司|保险机构|保险资产管理,保险中介机构|信托公司|商业银行|金融资产|银行业|银行业金融机构,[meta]…则第一条 为规范银行保险机构应对突发事件的经营活动和金融服务，保护客户的合法权利，增强监管工作的针对性，维护银行业保险业安全稳健运行，根据《中华人民共和国银行业监督管理法》《中华人民共和国商业银行法》《中华人民共和国保险法》…,11543,True,True,RFN-745152701d454b21;RFN-745152701d454b21
nfra,b0e9527fdfd487d4f059b754cb7e4e2caac77e081fdcbfa094350f26e616d993,财会〔2020〕13号,财政部 人民银行 国务院国资委 银保监会证监会 国家档案局 国家标准化管理委员会关于推进会计师事务所函证数字化相关工作的指导意见,法规部,EXCLUDE,中,,,,银行业,[body]…略纲要》和党中央、国务院关于实施国家大数据战略的决策部署，以及《中华人民共和国注册会计师法》、《中华人民共和国银行业监督管理法》有关要求，制定本指导意见。一、重要意义银行函证程序和银行回函对于注册会计师审计工作至关重要。而函证…,6826,True,False,
nfra,e75a980100c8eef8e73136131f6279885c17100ce5011313c8703fd58029f997,银保监办发〔2020〕86号,中国银保监会办公厅关于加强小额贷款公司监督管理的通知,普惠金融部,EXCLUDE,—,,,,,,7534,True,False,
nfra,9c463683c2ad69aa827cb76440f6ebddc7f058c968d4c792f59f8fdf235334a8,银保监办发〔2020〕85号,中国银保监会办公厅关于印发组合类保险资产管理产品实施细则等三个文件的通知,资金部,EXCLUDE,中,,,保险公司|保险资产管理|保险资金,商业银行|金融资产,[body]…类产品所投资资产的集中度应当符合《指导意见》相关规定。第六条 保险资产管理机构对组合类产品应当实行净值化管理。金融资产的估值和产品净值的生成应当符合《企业会计准则》《指导意见》等相关规定。货币市场类组合类产品在严格监管的前提下，…,16121,True,True,RFN-96408816bb15f4cd;RFN-96408816bb15f4cd
nfra,5405f5ebc90df7d123bf84eafbc16aa206053ae51a9e13b8df04c113ae67f1bf,银保监发〔2020〕42号,中国银保监会关于印发示范型商车险精算规定的通知,财险部(再保部),EXCLUDE,中,,,保险公司,财产保险公司,[meta]…竞争行为，推动车险高质量发展，银保监会制定了《示范型商车险精算规定》，现印发给你们，请遵照执行。各银保监局，各财产保险公司：为完善车险精算制度，防范非理性竞争行为，推动车险高质量发展，银保监会制定了《示范型商车险精算规定》，现印发给…,557,True,False,
nfra,9f9a5e78b2459ac814e1f17a6bf513653c70599383a01777e0bbbc3ef8aa71b3,银保监办发〔2020〕83号,中国银保监会办公厅关于规范保险公司健康管理服务的通知,人身险部,BOUNDARY,低,健康保险,,,,[meta]…理服务的通知 银保监局，各保险公司，中国保险行业协会：各银保监局，各保险公司，中国保险行业协会：为进一步落实《健康保险管理办法》（银保监会令2019年第3号）有关要求，规范保险公司健康管理服务行为，切实提升专业化服务水平，促进商…,5164,True,True,RFN-2c90ae467fcf41f9;RFN-2c90ae467fcf41f9
nfra,da5ec0d2595464a9c9c7ed499c61e0e20ed86e7d39e4314492141cee15e2fc82,银保监办发〔2020〕82号,中国银保监会办公厅关于保险资金投资债转股投资计划有关事项的通知,资金部,BOUNDARY,低,,,保险公司|保险资产管理|保险资金,金融资产,[title]…中国银保监会办公厅关于保险资金投资债转股投资计划有关事项的通知 各保险集团（控股）公司、保险公司、保险资产管理公司： 各保险集团（控股）公司…,1523,True,True,RFN-903014c1644dab9b;RFN-903014c1644dab9b
nfra,2d48da40d8347a1305639b377c95cfdb701008705e84f20c421e3a9058e70b3d,财会〔2020〕12号,财政部办公厅  银保监会办公厅关于印发《银行函证及回函工作操作指引》的通知,法规部,EXCLUDE,中,,,,银行业|银行业金融机构,[meta]…号财办会〔2020〕21号 各省、自治区、直辖市、计划单列市财政厅（局），各银保监局，中国注册会计师协会，中国银行业协会，各政策性银行、大型银行、股份制银行、外资银行：根据财政部、中国银保监会联合发布的《关于进一步规范银行函证…,831,True,False,
nfra,86514a59fe6c078800372819a74491cc6e9e45e37939057fb4744a8aeebc5071,财会〔2020〕12号,财政部  中国银保监会关于进一步规范银行函证及回函工作的通知,法规部,EXCLUDE,中,,,,商业银行|银行业|银行业金融机构,[meta]…范银行函证及回函工作的通知 各省、自治区、直辖市、计划单列市财政厅（局），各银保监局，中国注册会计师协会，中国银行业协会，各政策性银行、大型银行、股份制银行、外资银行：财会〔2020〕12号 各省、自治区、直辖市、计划单列市财…,4611,True,False,
nfra,b1d8e4b4346eb9b166b79316d96be42d7aeef566b04e66783eac6ee3ebcbabdd,银保监办发〔2020〕40号,中国银保监会关于印发健全银行业保险业公司治理三年行动方案（2020—2022年）的通知,公司治理部,EXCLUDE,中,,,保险公司|保险机构|偿付能力|分支机构,商业银行|银行业,[title]…中国银保监会关于印发健全银行业保险业公司治理三年行动方案（2020—2022年）的通知 为进一步加强银行保险机构公司治理监管，切实提升公司治…,14096,True,True,RFN-a63c24c77745c181;RFN-a63c24c77745c181
nfra,567fdcf57db1027aa21a08cae4af38da221d735013fe4cccd5352ea9729173e8,银保监发〔2020〕39号,中国银保监会等七部门关于做好政府性融资担保机构监管工作的通知,普惠金融部,EXCLUDE,中,,,,商业银行|金融资产|银行业金融机构,[body]…市、计划单列市财政厅（局），新疆生产建设兵团财政局，各银保监局，各政策性银行、大型银行、股份制银行，外资银行，金融资产管理公司，各会管单位：为充分发挥政府性融资担保机构作用，大幅拓展政府性融资担保覆盖面并明显降低费率，扎实做好“…,5793,True,False,
nfra,673231aab69875ecc7595e2e9a0e3babf68afaf7e252d28146a78f3e063fe65b,银保监发〔2020〕37号,中国银保监会关于印发融资担保公司非现场监管规程的通知,普惠金融部,BOUNDARY,低,,,分支机构,金融资产|银行业|银行业金融机构,[body]…监管部际联席会议成员单位的信息共享和互联互通。监督管理部门承担非现场监管主责，负责本地区融资担保公司法人机构和分支机构非现场监管工作。融资担保公司跨省、自治区、直辖市设立的分支机构，其非现场监管工作由分支机构所在地监督管理部门负…,8632,True,False,
nfra,c0319c646067e3d6cc57e36e9ad9e0fb3f5e1757421ff9cf7b09eadc58e0ba26,银保监办发〔2020〕63号,中国银保监会办公厅关于优化保险公司权益类资产配置监管有关事项的通知,资金部,BOUNDARY,低,人身保险公司,,,,[body]…增权益类资产投资。三、保险公司存在以下情形之一的，权益类资产投资余额不得高于本公司上季末总资产的15%：（一）人身保险公司上季末责任准备金覆盖率不足100%；（二）最近一年资金运用出现重大风险事件；（三）资产负债管理能力较弱且匹配状…,3811,True,True,RFN-13a9d49189b51e8b;RFN-13a9d49189b51e8b
nfra,4469a0426b816e0a496e830db0a7b54e73a4c329408b6c361c77dd0624a1b8a6,,商业银行互联网贷款管理暂行办法,法规部,EXCLUDE,中,,,保险公司|分支机构,商业银行|银行业|银行业金融机构,[title]…商业银行互联网贷款管理暂行办法 商业银行互联网贷款管理暂行办法第一章 总则 第一条  为规范商业银行互联网贷款业务经营…,18413,True,False,
nfra,7dd37f5ab99489122e78e4a460388024604ffdac36054268746ea8dabd701557,,证券投资基金托管业务管理办法（中国证券监督管理委员会令第172号）,创新部,EXCLUDE,中,,,,商业银行|银行业,[body]…竞争秩序，保护基金份额持有人及相关当事人合法权益，促进证券投资基金健康发展，根据《证券法》《证券投资基金法》《银行业监督管理法》及其他相关法律、行政法规，制定本办法。第二条 本办法所称证券投资基金（以下简称基金）托管，是指由依…,15069,True,False,
nfra,abb119c2cc351c1ec371e4422383c89618b373758897d3cd237edffffa449417,银保监办发〔2020〕60号,中国银保监会办公厅关于印发金融租赁公司监管评级办法（试行）的通知,非银部,EXCLUDE,中,,,,银行业,[body]…赁公司的经营管理与风险状况，合理配置监管资源，加强分类监管，促进金融租赁公司持续健康发展，根据《中华人民共和国银行业监督管理法》《金融租赁公司管理办法》等有关法律法规的规定，制定本办法。第二条 本办法适用于在中华人民共和国境内…,6381,True,False,
nfra,6532a1e48c880111ac8b7b75bb122d33c345f184a2aded04cbf0ad36cb8d2e57,银保监办发〔2020〕59号,中国银保监会办公厅关于印发保险资金参与金融衍生产品交易办法等三个文件的通知,资金部,BOUNDARY,低,,,保险公司|保险资产管理|保险资金,,[title]…中国银保监会办公厅关于印发保险资金参与金融衍生产品交易办法等三个文件的通知 各保险集团（控股）公司、保险公司、保险资产管理公司：各保险集团（控股…,782,True,True,RFN-1c7a2ea96bfada4e;RFN-a7c3b3863a4a088a;RFN-1c7a2ea96bfada4e
nfra,cf1b9d6351fd98a24f1a5e7329f530a97569c65351cae9738fa9aeaae3cae069,银保监发〔2020〕26号,中国银保监会关于规范互联网保险销售行为可回溯管理的通知,消保局,BOUNDARY,低,人身保险|健康保险|养老保险,保险兼业代理,,保险中介机构,[body]…构销售以下保险产品时，应当按照要求展示可能影响保单效力以及可能免除保险公司责任的内容，包括但不限于：（一）销售人身保险新型产品，应当增加保单利益不确定性风险提示内容；（二）销售健康保险产品，应当增加保险责任等待期的起算时间、期限…,5264,True,True,RFN-8956cecc20380d22;RFN-8956cecc20380d22
nfra,4ecf6f7eacea15746dfad3d5805eecdae885681b802e62f8eb6e0674a87694ef,银保监发〔2020〕27号,中国银保监会关于开展银行业保险业市场乱象整治“回头看”工作的通知,银行检查局,EXCLUDE,中,,,保单|保险产品|保险公司|保险机构|保险条款|保险消费者|保险资产管理|保险资金|保险销售|偿付能力|分支机构,信托公司|金融资产|银行业|银行业金融机构,[title]…中国银保监会关于开展银行业保险业市场乱象整治“回头看”工作的通知 中国银保监会关于开展各银保监局，机关各部门，各政策性银行、大型银行、股…,21029,True,True,RFN-d87f91e80a21f732;RFN-d87f91e80a21f732
nfra,61232e2f08942e69cf74d51cf548da33b990a2ecf690dd5bdf333fc06fb28b91,,中国银保监会行政处罚办法,法规部,EXCLUDE,中,,,保险公司|保险公司分支机构|保险机构|保险资产管理|分支机构,保险中介机构|保险公估|保险经纪机构|信托公司|商业银行|金融资产|银行业,[meta]…行。第一章  总则 第一条 为规范中国银行保险监督管理委员会（以下简称银保监会）及其派出机构行政处罚行为，维护银行业保险业市场秩序，根据《中华人民共和国行政处罚法》《中华人民共和国银行业监督管理法》《中华人民共和国商业银行法》…,23695,True,False,
nfra,fdd56ba6ee8a36574ea56c8a6171b8ccc911964320e058b7181289d88c00cbad,银保监办发〔2020〕24号,中国银保监会关于修订《保险公司偿付能力监管规则——问题解答第1号：偿付能力监管等效框架协议过渡期内的香港地区再保险交易对手违约风险因子》的通知,财会部(偿付能力部),EXCLUDE,中,,,保险公司|保险机构|偿付能力,,,1051,True,True,RFN-b775856858a03547
nfra,1ea491be84e73642f91d8f7f550fd56e1bde909d0414002ba8a6d94fe0f4dff4,银保监办发〔2020〕51号,中国银保监会办公厅关于进一步明确农业保险业务经营条件的通知,财险部(再保部),EXCLUDE,中,,,保险公司|保险机构|偿付能力|分支机构,财产保险公司,[meta]…中国银保监会办公厅关于进一步明确农业保险业务经营条件的通知 各银保监局，各财产保险公司：各银保监局，各财产保险公司：    为深入贯彻中央全面深化改革委员会关于加快农业保险高质量发展的总体部署，落…,4883,True,False,
nfra,760708eb937e62c6b324e4fdaee7258b26e7ac65f7d7b025f0653d329c246fa4,中国保险监督管理委员会令〔2020〕7号,中国银保监会行政许可实施程序规定,法规部,BOUNDARY,低,,,保险机构,银行业|银行业金融机构,[meta]…和国保险法》《中华人民共和国行政许可法》等法律及行政法规，制定本规定。第二条 银保监会依照本规定的程序，对银行保险机构及银保监会监督管理的其他金融机构实施行政许可。 法规部    第一章 总 则第一章 总 则第一条 为规范中国银…,10441,True,True,RFN-0b6631bb23443a81;RFN-0b6631bb23443a81
nfra,772313d0f003eb91f22a446a992cd143c75d5fc7747e3f1143c478b8cea4a9e7,银保监发〔2020〕17号,中国银保监会关于保险资金投资银行资本补充债券有关事项的通知,资金部,BOUNDARY,低,,,保险公司|保险机构|保险资产管理|保险资金|偿付能力,,[title]…中国银保监会关于保险资金投资银行资本补充债券有关事项的通知 银保监发〔2020〕17号各保险集团（控股）公司、保险公司、保险资产管理公…,1462,True,True,RFN-3e281549d769f09f;RFN-3e281549d769f09f
nfra,f2b6c2eab413abe467ee9e48429f4541d55eeb2deac8e0d1e48ca28fb774513d,银保监发〔2020〕18号,中国银保监会 工业和信息化部 发展改革委 财政部 人民银行 市场监管总局关于进一步规范信贷融资收费降低企业融资综合成本的通知,消保局,EXCLUDE,中,,,保险公司|保险机构|保险资产管理|分支机构,信托公司|金融资产|银行业,[body]…直辖市及计划单列市）、新疆生产建设兵团市场监督管理局（厅、委），各政策性银行、大型银行、股份制银行，外资银行，金融资产管理公司，各保险集团（控股）公司、保险公司、保险资产管理公司，各会管单位：近年来，银行业保险业认真贯彻党中央、…,7733,True,False,
nfra,ee15267138b427ab2bc2a505cb081ccc9aa000a389de9c4d9619cb7e875ca466,银保监办发〔2020〕39号,中国银保监会办公厅关于印发信用保险和保证保险业务监管办法的通知(银保监办发〔2020〕39号),财险部(再保部),EXCLUDE,中,,,保单|保险产品|保险公司|保险条款|保险消费者|保险销售|偿付能力|分支机构,财产保险公司,[meta]…中国银保监会办公厅关于印发信用保险和保证保险业务监管办法的通知(银保监办发〔2020〕39号) 各银保监局，各财产保险公司：各银保监局，各财产保险公司：现将《信用保险和保证保险业务监管办法》（以下简称《办法》）印发给你们，请遵照执行…,10047,True,False,
nfra,25ba26074ba1852387de3da55b8e9c1137da6fa0574eade8f1e99fd4d8c88617,银保监办发〔2020〕42号,中国银保监会办公厅关于切实加强保险专业中介机构从业人员管理的通知,中介部,EXCLUDE,中,,,保险产品|保险销售|分支机构,保险公估|保险经纪,[meta]…业人员管理的通知 2019年，银保监会部署开展了保险专业中介机构从业人员（包括保险专业代理机构的代理从业人员、保险经纪人的经纪从业人员、保险公估人的公估从业人员，以下统称从业人员）执业登记清核工作。 中介部    2019年，银…,5183,True,True,RFN-78e7878746afaafd;RFN-78e7878746afaafd
nfra,13b8250f31f9924b991168ae7b7c067fe6361680ce20fb38591c9490908b337f,银保监办发〔2020〕41号,中国银保监会办公厅关于落实保险公司主体责任 加强保险销售人员管理的通知,中介部,INCLUDE,中,,个人保险代理人,保险产品|保险公司|保险机构|保险消费者|保险销售|分支机构,,[meta]…公厅关于落实保险公司主体责任 加强保险销售人员管理的通知 2019年银保监会部署开展了保险公司销售从业人员（含个人保险代理人、从事保险销售的员工以及其他用工关系人员，以下简称销售人员）执业登记清核工作。从清核情况看，由于保险公司主体管…,7338,True,True,RFN-b6f2e3de87f56668;RFN-b6f2e3de87f56668
nfra,3494cf020a73752cf1c3f65dd744c3240282783dd776a9032c2b15c6cd29c0a6,银保监发〔2020〕12号,中国银保监会关于金融资产投资公司开展资产管理业务有关事项的通知,法规部,EXCLUDE,中,,,保险公司|保险资产管理|保险资金,商业银行|金融资产|银行业,[title]…中国银保监会关于金融资产投资公司开展资产管理业务有关事项的通知 各银保监局，各政策性银行、大型银行、股份制银行，外资银行，各保险集团（…,6789,True,False,
nfra,c4f47135c4f5602991be9be149f32d28f5c332796109f649b29d2a9c7b314402,银保监发〔2020〕6号,国家税务总局办公厅 中国银行保险监督管理委员会办公厅关于发挥“银税互动”作用助力小微企业复工复产的通知,普惠金融部,EXCLUDE,中,,,,银行业金融机构,[body]…一步发挥“银税互动”作用，助力小微企业复工复产有关事项通知如下：一、实施重点帮扶各省税务机关加强与银保监部门和银行业金融机构的协作，及时梳理受疫情影响较大的批发零售、住宿餐饮、物流运输、文化旅游等行业的小微企业名单，按照国家社会信用体…,2217,True,False,
nfra,ddaa1f137ad9ff02a0f2dd462e28fa11ab858a438f600e6568dfd2bdb928f5cd,银保监办发〔2020〕25号,中国银保监会办公厅关于优化银行业金融机构分支机构变更营业场所事项的通知,法规部,EXCLUDE,中,,,分支机构,商业银行|金融资产|银行业金融机构,[title]…中国银保监会办公厅关于优化银行业金融机构分支机构变更营业场所事项的通知 中国银保监会办公厅关于优化银行业金融机构分支机构变更营业场所事项的通知各银保监…,4023,True,False,
nfra,0859aac9d641d4be44ff406601c645ac36c27c03e37b59781d72610b903128e8,银保监办发〔2020〕27号,中国银保监会办公厅关于长期医疗保险产品费率调整有关问题的通知,人身险部,INCLUDE,中,人身保险公司|健康保险,,,,[meta]…中国银保监会办公厅关于长期医疗保险产品费率调整有关问题的通知 各人身保险公司，中国保险行业协会：为进一步满足人民群众日益增长的健康保障需求，丰富医疗保险产品供给，鼓励保险公司开发销售长期…,5151,True,True,RFN-7f43eecb5fb0cab5;RFN-7f43eecb5fb0cab5
nfra,10ba0fb24568949984942d1f2a24a1e1e0d9d9eac4d4e59f1e4f137f8ec014e8,中国银行保险监督管理委员会令〔2020〕6号,中国银保监会非银行金融机构行政许可事项实施办法,非银部,EXCLUDE,中,,,分支机构,商业银行|金融资产|银行业|银行业金融机构,[meta]…出机构非银行金融机构行政许可行为，明确行政许可事项、条件、程序和期限，保护申请人合法权益，根据《中华人民共和国银行业监督管理法》《中华人民共和国行政许可法》等法律、行政法规及国务院有关决定，制定本办法。 非银部    办文说明…,88301,True,False,
nfra,91af1302c48ae0fd38be24733b635b193bf67db8132b093fc8d6416f5128335c,银保监办发〔2020〕28号,中国银保监会办公厅关于加强产业链协同复工复产金融服务的通知,大型银行部,BOUNDARY,低,人身保险公司,,,银行业金融机构,[body]…、 纯信用等多种形式的保证保险业务， 进一步加大贸易信用保险的承保覆盖面， 拓宽企业融资的增信方式。 （十七）人身保险公司在风险可控的前提下可适度延长保单质押贷款期限， 提升贷款额度， 帮助客户缓解短期资金压力， 支持小微企业复工复…,4966,True,True,RFN-0f42203bec02632a;RFN-0f42203bec02632a
nfra,d7a93dfd9b93ab153afaacdc708f9945d1f638ca0c3d74da47c7f28fc926156c,银保监办发〔2020〕18号,中国银保监会办公厅关于预防银行业保险业从业人员金融违法犯罪的指导意见,法规部,BOUNDARY,低,,,保单|保险产品|保险公司|保险机构|保险资产管理|保险资金|分支机构,金融资产|银行业|银行业金融机构,[meta]…指导意见 各银保监局，各政策性银行、大型银行、股份制银行，外资银行，金融资产管理公司，各保险集团（控股）公司、保险公司、保险资产管理公司，各会管单位：各银保监局，各政策性银行、大型银行、股份制银行，外资银行，金融资产管理公司，各…,9941,True,True,RFN-9917ff1e2892c493;RFN-9917ff1e2892c493
nfra,9e2e4c4079233ebbf81e4ac58fe43a652ebf586169fa181d49856fba41742e7c,银保监办发〔2020〕4号,中国银保监会办公厅关于加快推进意外险改革的意见,人身险部,BOUNDARY,低,,,保单|保险消费者,,[body]…贯彻落实党中央、国务院关于金融工作的决策部署，服务金融供给侧结构性改革，建立意外险费率市场化形成机制，更好保护保险消费者合法权益，推动意外险市场高质量发展，现就加快推进意外险改革提出以下意见。 一、总体要求（一）指导思想坚持以人民…,5848,True,True,RFN-8e6afa271b0e491d;RFN-8e6afa271b0e491d
nfra,7f2409406165d4bd508421f5db10589e4bd28d0be49881b35a375a72980c808a,银保监发〔2020〕6号,银保监会 人民银行 发展改革委 工业和信息化部 财政部关于对中小微企业贷款实施临时性延期还本付息的通知,办公厅,EXCLUDE,中,,,,银行业金融机构,[body]…本金安排对于 2020 年 1 月 25 日以来到期的困难中小微企业（含小微企业主、 个体工商户）贷款本金， 银行业金融机构应根据企业延期还本申请， 结合企业受疫情影响情况和经营状况， 通过贷款展期、 续贷等方式， 给予企业一定期限的…,3842,True,False,
nfra,9d66835ec66402bb12fdb0015e2ba5f0aae2ab81eb21041205a6206b73909339,银保监办发〔2020〕13号,中国银保监会办公厅关于进一步规范健康保障委托管理业务有关事项的通知,人身险部,BOUNDARY,低,健康保险,,,,[body]…失能收入损失审核和费用支付、护理审核和费用支付等经办管理服务。二、保险公司开展健康保障委托管理业务，应当符合《健康保险管理办法》有关经营健康保险的各项条件，并在开办地区设有分支机构或服务合作机构。三、保险公司开展健康保障委托管理…,4313,True,True,RFN-07f18128a3d26c01;RFN-07f18128a3d26c01
nfra,74baee897ac4cc911f72a936f54a0051e3922a1871933b0107ff5629e1648e6c,银保监办发〔2020〕17号,中国银保监会办公厅关于进一步加强和改进财产保险公司产品监管有关问题的通知,财险部(再保部),EXCLUDE,中,,,保险产品|保险公司|保险条款|保险消费者|偿付能力,财产保险公司,[title]…中国银保监会办公厅关于进一步加强和改进财产保险公司产品监管有关问题的通知 银保监办发〔2020〕17号各银保监局，各财产保险公司，中国保险行业协会：为深化“放管…,4477,True,False,
nfra,9b12d38ee8b021299061ab9b4b4684b0d914b0d625845319065242cd4ef6f391,证监会公告〔2020〕12号,中国证券监督管理委员会、财政部、中国人民银行、中国银行保险监督管理委员会关于商业银行、保险机构参与中国金融期货交易所国债期货交易的公告,创新部,EXCLUDE,中,,,保险机构,商业银行,[title]…中国证券监督管理委员会、财政部、中国人民银行、中国银行保险监督管理委员会关于商业银行、保险机构参与中国金融期货交易所国债期货交易的公告 关于商业银行、保险机构参与中国金融期货证监会公告〔2020…,1318,True,True,RFN-0bab2c662362a3b1
nfra,c3d786650451cd33ade169c92ec877615ea801a6ed516b3cf95966d54f149748,银保监办发〔2020〕6号,中国银保监会办公厅关于强化人身保险精算监管有关事项的通知,人身险部,INCLUDE,高,人身保险|人身保险公司,,,,"[title]…中国银保监会办公厅关于强化人身保险精算监管有关事项的通知 为进一步强化人身保险精算监管，完善人身保险监管指标体系,更好保护保险消费者合法权益，推…",1800,True,True,RFN-6e384e54b9892ea1;RFN-6e384e54b9892ea1
nfra,c60185473871758dfc4e1ba945b31487c74e58ecb129dd4d5df69d9ca36967cc,银保监发〔2020〕5号,中国银保监会关于废止和修改部分规范性文件的通知,法规部,EXCLUDE,中,,,,银行业,[meta]…中国银保监会关于废止和修改部分规范性文件的通知 为推动简政放权改革、激发市场活力，进一步完善银行业保险业监管制度体系，银保监会对现行规范性文件进行了清理。经过清理，银保监会决定：为推动简政放权改革、优化营商环…,902,True,False,
nfra,f05791ab2ad8575f925a6cb641593103f58762391788923cd5b812bacab05565,银保监办发〔2020〕7号,中国银保监会办公厅关于印发普通型人身保险精算规定的通知,人身险部,INCLUDE,高,人寿保险|人身保险|健康保险|寿险,,,,[title]…中国银保监会办公厅关于印发普通型人身保险精算规定的通知 为进一步完善人身保险精算制度体系，保护保险消费者合法权益，推动人身保险市场高质量发展，银保监会…,11555,True,True,RFN-801959f225db4a1f;RFN-801959f225db4a1f
nfra,1a6ffc19d4a7e410910a415bb424a1d54a25fbfc0bf005f549bcab0f09cc4f35,中国银行保险监督管理委员会令〔2020〕4号,信托公司股权管理暂行办法,信托部,EXCLUDE,中,,,,信托公司|银行业,[title]…信托公司股权管理暂行办法 中国银监会办公厅会议通知第一章  总 则 第一条  为加强信托公司股权管理，规范信托公司股东…,24586,True,False,
nfra,4a51a4acf009f6afbb607aa4a6c5fab291f85bab3eef5bdca5bd1df5f150c878,银保监发〔2020〕4号,中国银保监会 发展改革委 教育部 民政部 司法部 财政部 人力资源社会保障部 自然资源部 住房城乡建设部 商务部 卫生健康委 税务总局 医保局关于促进社会服务领域商业保险发展的意见,人身险部,BOUNDARY,低,人身保险|健康保险|养老保险|寿险,,,,[body]…究开发适合居家护理、社区护理及机构护理等多样化护理需求的产品，探索将商业长期护理保险与护理服务相结合。研究建立寿险赔付责任与护理支付责任转换机制，支持被保险人在失能时提前获得保险金给付，用于护理费用支出。四、促进健康服务业发…,5892,True,True,RFN-efa0f809bf932c9e;RFN-efa0f809bf932c9e
nfra,f17b5a87b52f9a87e12305ceaf0f5e19609fa534678f318532769b7d4b7225b8,中国银行保险监督管理委员会令〔2020〕1号,中国银保监会规范性文件管理办法,法规部,EXCLUDE,中,,,,银行业,[body]…规定，制定本办法。第二条 本办法所称规范性文件是除部门规章外，由银保监会依照法定权限、程序制定并公开发布，涉及银行业保险业监管行政相对人等的权利义务，具有普遍约束力，在一定期限内反复适用的公文。第三条 下列公文不属于本办法规定…,6918,True,False,
nfra,37255773d64f0623d55c92149c88c1f9e540b327d63b43c3dbb07475d9c3dda7,中国银行保险监督管理委员会令〔2020〕3号,银行业保险业消费投诉处理管理办法,消保局,EXCLUDE,中,,,保险产品|保险机构|分支机构,保险中介机构|商业银行|银行业|银行业金融机构,[title]…银行业保险业消费投诉处理管理办法 第一章 总 则 第一条 为了规范银行业保险业消费投诉处理工作，保护消费者合法权益，…,10186,True,True,RFN-cf9bf8df3fefb087;RFN-cf9bf8df3fefb087
